id,company_id,location_id,pos_id,receipt_id,receipt_date,net_total,gross_total,tips,total_receipt_discounts,total_item_discounts,external_user_id,revenue_center,receipt_lines,tip_details,status,created_date,modified_date
4392487d-d0ed-4601-9a84-9908e78446d8,163696,126664,9,DAmEv13zDyRLX1z1lnKGgQfhsfFZY,2023-06-12T23:22:13+00:00,2694,3494,0,800,800,,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'P2BMYDVE2YW5XOQRO4PJCQHT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1924, 'gross_item_price': 2495, 'net_item_price': 1924, 'item_discount': 571, 'created': '2023-06-12T23:22:12+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'FFLBZHOYOGKTDBSVIVUGVFQK', 'external_category_ids': ['Sides'], 'quantity': 1, 'price': 770, 'gross_item_price': 999, 'net_item_price': 770, 'item_discount': 229, 'created': '2023-06-12T23:22:12+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-12T23:22:18+00:00,2023-06-12T23:22:18+00:00
eba3aa38-43b0-4a8f-9538-4eb65b8ec9b4,163696,126664,9,rD12g6rTAsUEE18qULc72P9eV,2023-06-12T23:26:20+00:00,3094,3094,200,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': '2FTEGN36NN3OO7BUCM3BGYON', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 499, 'gross_item_price': 499, 'net_item_price': 499, 'item_discount': 0, 'created': '2023-06-12T23:26:20+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'W7R2LJEQGCQDUBQWCDIINYPH', 'external_category_ids': ['Sandwiches'], 'quantity': 2, 'price': 998, 'gross_item_price': 998, 'net_item_price': 998, 'item_discount': 0, 'created': '2023-06-12T23:26:20+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'XHHLP5BLKYYQ2QGY3JFN5USX', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 99, 'gross_item_price': 99, 'net_item_price': 99, 'item_discount': 0, 'created': '2023-06-12T23:26:20+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1399, 'gross_item_price': 1399, 'net_item_price': 1399, 'item_discount': 0, 'created': '2023-06-12T23:26:20+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'XHHLP5BLKYYQ2QGY3JFN5USX', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 99, 'gross_item_price': 99, 'net_item_price': 99, 'item_discount': 0, 'created': '2023-06-12T23:26:20+00:00'}]","[{'type': 'total', 'value': 200}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-12T23:26:29+00:00,2023-06-12T23:26:47+00:00
3f1190bc-e234-4901-81d6-15efc1002d52,163696,126664,9,ZOx7AXyMTSiG9WX2XZk6mv1eV,2023-06-12T23:38:19+00:00,249,499,0,250,250,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'WBRVLLFUVDZB4F4HRCWEE7SD', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 249, 'gross_item_price': 499, 'net_item_price': 249, 'item_discount': 250, 'created': '2023-06-12T23:38:19+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-12T23:38:25+00:00,2023-06-12T23:38:48+00:00
9c60d20e-0674-4b74-9630-b442b45c2b6f,163696,126664,9,9xarO0SWO99SssDsqg9O2YkEUnIZY,2023-06-12T23:50:14+00:00,5790,5790,0,0,0,,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1597, 'gross_item_price': 1597, 'net_item_price': 1597, 'item_discount': 0, 'created': '2023-06-12T23:50:13+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1797, 'gross_item_price': 1797, 'net_item_price': 1797, 'item_discount': 0, 'created': '2023-06-12T23:50:13+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'P2BMYDVE2YW5XOQRO4PJCQHT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 2396, 'gross_item_price': 2396, 'net_item_price': 2396, 'item_discount': 0, 'created': '2023-06-12T23:50:13+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-12T23:50:18+00:00,2023-06-12T23:50:18+00:00
f665394b-6788-4932-b0e5-fb835b46b05c,163696,126664,9,r0gpDHHYMZdKSChRAwxOq8iIYAVZY,2023-06-12T23:53:25+00:00,1597,1597,0,0,0,,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1597, 'gross_item_price': 1597, 'net_item_price': 1597, 'item_discount': 0, 'created': '2023-06-12T23:53:24+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-12T23:53:28+00:00,2023-06-12T23:53:28+00:00
3b45dbc4-5ac4-48e3-b76f-93f552a402e0,163696,126664,9,f0xofh6dFCMeTcJqeZM8yJRCs9fZY,2023-06-12T23:57:21+00:00,1722,1722,0,0,0,,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1597, 'gross_item_price': 1597, 'net_item_price': 1597, 'item_discount': 0, 'created': '2023-06-12T23:57:20+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'HIGOY6ONFOISUNI5H3DD4FIU', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 125, 'gross_item_price': 125, 'net_item_price': 125, 'item_discount': 0, 'created': '2023-06-12T23:57:20+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-12T23:57:25+00:00,2023-06-12T23:57:25+00:00
8c6d7827-4ee2-4ebe-a1aa-2b3ff985f6f5,163696,126664,9,DrRtK3IqzI1CWahudBqhPyheV,2023-06-13T00:00:26+00:00,4697,4697,200,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'P2BMYDVE2YW5XOQRO4PJCQHT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 2299, 'gross_item_price': 2299, 'net_item_price': 2299, 'item_discount': 0, 'created': '2023-06-13T00:00:26+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'P2BMYDVE2YW5XOQRO4PJCQHT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 2398, 'gross_item_price': 2398, 'net_item_price': 2398, 'item_discount': 0, 'created': '2023-06-13T00:00:26+00:00'}]","[{'type': 'total', 'value': 200}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T00:00:32+00:00,2023-06-13T00:00:54+00:00
6d73c8e3-ea94-4ed3-8475-166d443a97a9,163696,126664,9,ZB3PhOIKKqh20U0mC8OTefTlZQeZY,2023-06-13T00:10:14+00:00,4044,4044,0,0,0,,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'WU3GGBKK6R6TVH5ZF6ZQM7H6', 'external_category_ids': ['Sides'], 'quantity': 1, 'price': 399, 'gross_item_price': 399, 'net_item_price': 399, 'item_discount': 0, 'created': '2023-06-13T00:10:12+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'HI2I5IBVXCT6AD6TSAMF2XLP', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 575, 'gross_item_price': 575, 'net_item_price': 575, 'item_discount': 0, 'created': '2023-06-13T00:10:12+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'P2BMYDVE2YW5XOQRO4PJCQHT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 2495, 'gross_item_price': 2495, 'net_item_price': 2495, 'item_discount': 0, 'created': '2023-06-13T00:10:12+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': '2FTEGN36NN3OO7BUCM3BGYON', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 575, 'gross_item_price': 575, 'net_item_price': 575, 'item_discount': 0, 'created': '2023-06-13T00:10:12+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T00:10:18+00:00,2023-06-13T00:10:18+00:00
0d4d2f3a-267b-4a01-996b-ff76488a7d6d,163696,126664,9,rVIphVsBaPAOYgcaHKrsWdweV,2023-06-13T00:21:34+00:00,1399,1399,210,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1399, 'gross_item_price': 1399, 'net_item_price': 1399, 'item_discount': 0, 'created': '2023-06-13T00:21:34+00:00'}]","[{'type': 'total', 'value': 210}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T00:21:40+00:00,2023-06-13T00:22:01+00:00
e00c6a59-c8b3-46a7-a4d8-36485ae64386,163696,126664,9,JgWzIaBSLkKn5maXwtmVrAveV,2023-06-13T00:23:17+00:00,6897,6897,1379,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'P2BMYDVE2YW5XOQRO4PJCQHT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 2299, 'gross_item_price': 2299, 'net_item_price': 2299, 'item_discount': 0, 'created': '2023-06-13T00:23:17+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'P2BMYDVE2YW5XOQRO4PJCQHT', 'external_category_ids': ['Combos'], 'quantity': 2, 'price': 4598, 'gross_item_price': 4598, 'net_item_price': 4598, 'item_discount': 0, 'created': '2023-06-13T00:23:17+00:00'}]","[{'type': 'total', 'value': 1379}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T00:23:23+00:00,2023-06-13T00:23:45+00:00
03ac6490-e90d-454a-9cb4-9d87c4c147b5,163696,126664,9,ROHzB2ZL5PgUTVzEKN1QLL2eV,2023-06-13T00:27:55+00:00,1745,1745,0,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'L44BMPUIUSM7CWF2QMIOGGPL', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 449, 'gross_item_price': 449, 'net_item_price': 449, 'item_discount': 0, 'created': '2023-06-13T00:27:55+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'EKCUTKWPRCXZ5ZBG4FX3XUFT', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 449, 'gross_item_price': 449, 'net_item_price': 449, 'item_discount': 0, 'created': '2023-06-13T00:27:55+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'D3ZTLODGX3KJKF3HA7HFEGMK', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 449, 'gross_item_price': 449, 'net_item_price': 449, 'item_discount': 0, 'created': '2023-06-13T00:27:55+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'HIGOY6ONFOISUNI5H3DD4FIU', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 99, 'gross_item_price': 99, 'net_item_price': 99, 'item_discount': 0, 'created': '2023-06-13T00:27:55+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'WU3GGBKK6R6TVH5ZF6ZQM7H6', 'external_category_ids': ['Sides'], 'quantity': 1, 'price': 299, 'gross_item_price': 299, 'net_item_price': 299, 'item_discount': 0, 'created': '2023-06-13T00:27:55+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T00:28:02+00:00,2023-06-13T00:28:22+00:00
4d214f79-5bc4-4707-b4b4-03749e630ec9,163696,126664,9,luSpaJn9Ksx4mMBj65Bx2zeeV,2023-06-13T00:33:29+00:00,749,749,0,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'HI2I5IBVXCT6AD6TSAMF2XLP', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 499, 'gross_item_price': 499, 'net_item_price': 499, 'item_discount': 0, 'created': '2023-06-13T00:33:29+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'X3O2NEJWQATV2UCH6ZORX7W5', 'external_category_ids': ['Drinks'], 'quantity': 1, 'price': 250, 'gross_item_price': 250, 'net_item_price': 250, 'item_discount': 0, 'created': '2023-06-13T00:33:29+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T00:33:36+00:00,2023-06-13T00:33:57+00:00
83c8e238-0e51-4e0a-bf5c-115b56c0f33d,163696,126664,9,F8LW6DHELl5ydaHZ6hFMEDyeV,2023-06-13T00:34:41+00:00,499,499,0,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': '2FTEGN36NN3OO7BUCM3BGYON', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 499, 'gross_item_price': 499, 'net_item_price': 499, 'item_discount': 0, 'created': '2023-06-13T00:34:41+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T00:34:49+00:00,2023-06-13T00:35:10+00:00
b6c8272c-ff58-481b-8440-65d313601e90,163696,126664,9,PCaFexI7KhXQNg6GfozRmcYVP5EZY,2023-06-13T00:44:09+00:00,2346,3146,0,800,800,,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'X3O2NEJWQATV2UCH6ZORX7W5', 'external_category_ids': ['Drinks'], 'quantity': 3, 'price': 559, 'gross_item_price': 750, 'net_item_price': 559, 'item_discount': 191, 'created': '2023-06-13T00:44:08+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'P2BMYDVE2YW5XOQRO4PJCQHT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1787, 'gross_item_price': 2396, 'net_item_price': 1787, 'item_discount': 609, 'created': '2023-06-13T00:44:08+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T00:44:15+00:00,2023-06-13T00:44:15+00:00
3c538480-9a20-45a2-a337-f7a3c22f43f1,163696,126664,9,NGgJRygHJau8S3NvSXqoM7leV,2023-06-13T00:51:32+00:00,1597,1597,0,0,0,TMkIwDJHR0z-mQyN,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1498, 'gross_item_price': 1498, 'net_item_price': 1498, 'item_discount': 0, 'created': '2023-06-13T00:51:32+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'XHHLP5BLKYYQ2QGY3JFN5USX', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 99, 'gross_item_price': 99, 'net_item_price': 99, 'item_discount': 0, 'created': '2023-06-13T00:51:32+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T00:51:37+00:00,2023-06-13T00:52:01+00:00
f78829fd-ec28-4c31-9ca0-0c8bf1c6a55a,163696,126664,9,Pr4WaEDNHXAWSaYkbinnh95eV,2023-06-13T01:02:23+00:00,499,499,0,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': '2FTEGN36NN3OO7BUCM3BGYON', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 499, 'gross_item_price': 499, 'net_item_price': 499, 'item_discount': 0, 'created': '2023-06-13T01:02:23+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T01:02:29+00:00,2023-06-13T01:02:51+00:00
1f36a361-172a-4834-8382-80d9a1942fce,163696,126664,9,1IpoGlV399byEIEOSm2RzR2eV,2023-06-13T01:03:37+00:00,2046,2046,409,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1498, 'gross_item_price': 1498, 'net_item_price': 1498, 'item_discount': 0, 'created': '2023-06-13T01:03:37+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'XHHLP5BLKYYQ2QGY3JFN5USX', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 99, 'gross_item_price': 99, 'net_item_price': 99, 'item_discount': 0, 'created': '2023-06-13T01:03:37+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'R23446GLVBNGZD43WFRVRJRP', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 449, 'gross_item_price': 449, 'net_item_price': 449, 'item_discount': 0, 'created': '2023-06-13T01:03:37+00:00'}]","[{'type': 'total', 'value': 409}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T01:03:45+00:00,2023-06-13T01:04:07+00:00
58c8a0d9-c178-48bc-9f7d-60ff4f693977,163696,126664,9,B6FJZ7e1gt1WBraXEyPMZCueV,2023-06-13T01:05:48+00:00,1498,1498,0,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1399, 'gross_item_price': 1399, 'net_item_price': 1399, 'item_discount': 0, 'created': '2023-06-13T01:05:48+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'HIGOY6ONFOISUNI5H3DD4FIU', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 99, 'gross_item_price': 99, 'net_item_price': 99, 'item_discount': 0, 'created': '2023-06-13T01:05:48+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T01:05:53+00:00,2023-06-13T01:06:16+00:00
9875c791-eade-4484-a96f-ce01e1b42f01,163696,126664,9,JJ5y6bVqFl8jV4KddmAtjBtTnJ9YY,2023-06-13T01:07:36+00:00,1597,1597,0,0,0,,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1597, 'gross_item_price': 1597, 'net_item_price': 1597, 'item_discount': 0, 'created': '2023-06-13T01:07:36+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T01:07:39+00:00,2023-06-13T01:07:39+00:00
73dcb40e-95cc-45bb-aec1-a1516382f0ae,163696,126664,9,Ze5XOt7LPf5jKHZjVlNoawseV,2023-06-13T01:09:59+00:00,1498,1498,0,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1399, 'gross_item_price': 1399, 'net_item_price': 1399, 'item_discount': 0, 'created': '2023-06-13T01:09:59+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'XHHLP5BLKYYQ2QGY3JFN5USX', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 99, 'gross_item_price': 99, 'net_item_price': 99, 'item_discount': 0, 'created': '2023-06-13T01:09:59+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T01:10:09+00:00,2023-06-13T01:10:29+00:00
f4502078-cb1d-4067-a9dd-eeb25ec64480,163696,126664,9,nJ3pqMi1O7x5H4xSRguiSJieV,2023-06-13T01:11:43+00:00,2996,2996,0,0,0,TMULmkxeiKUITSrW,,"[{'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1399, 'gross_item_price': 1399, 'net_item_price': 1399, 'item_discount': 0, 'created': '2023-06-13T01:11:43+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'XHHLP5BLKYYQ2QGY3JFN5USX', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 99, 'gross_item_price': 99, 'net_item_price': 99, 'item_discount': 0, 'created': '2023-06-13T01:11:43+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'HIGOY6ONFOISUNI5H3DD4FIU', 'external_category_ids': ['Sauces'], 'quantity': 1, 'price': 99, 'gross_item_price': 99, 'net_item_price': 99, 'item_discount': 0, 'created': '2023-06-13T01:11:43+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'IAA3IJSCB5NWEM6WONLWSSYT', 'external_category_ids': ['Combos'], 'quantity': 1, 'price': 1399, 'gross_item_price': 1399, 'net_item_price': 1399, 'item_discount': 0, 'created': '2023-06-13T01:11:43+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T01:11:50+00:00,2023-06-13T01:12:12+00:00
9c46fc4d-f644-47c4-8b4e-e5f89d7a6645,163696,126664,9,VFujsHNCIbWpeBOFOrrKkxd9dMHZY,2023-06-13T01:19:22+00:00,1675,1675,0,0,0,,,"[{'id': None, 'location_id': 126664, 'external_item_id': '2FTEGN36NN3OO7BUCM3BGYON', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 575, 'gross_item_price': 575, 'net_item_price': 575, 'item_discount': 0, 'created': '2023-06-13T01:19:21+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'WBRVLLFUVDZB4F4HRCWEE7SD', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 575, 'gross_item_price': 575, 'net_item_price': 575, 'item_discount': 0, 'created': '2023-06-13T01:19:21+00:00'}, {'id': None, 'location_id': 126664, 'external_item_id': 'EKCUTKWPRCXZ5ZBG4FX3XUFT', 'external_category_ids': ['Sandwiches'], 'quantity': 1, 'price': 525, 'gross_item_price': 525, 'net_item_price': 525, 'item_discount': 0, 'created': '2023-06-13T01:19:21+00:00'}]","[{'type': 'total', 'value': 0}, {'type': 'gratuity', 'value': 0}]",closed,2023-06-13T01:19:25+00:00,2023-06-13T01:19:25+00:00
